,created_at,favorite_count,retweet_count,view_count,text
335,Fri Jan 19 16:38:33 +0000 2024,330,17,45059,"In just 11 trading days, $NVDA added $275 BILLION in market cap.

That's an entire $ADBE or an entire $AMD or an entire $CRM or an entire $TM.

Just $275B alone puts them as the world's 29th largest US listed company. 

At this rate, Nvidia will surpass MSFT and AAPL by April..."
336,Fri Jan 19 14:01:26 +0000 2024,48,6,11330,Apple’s $AAPL best selling hardware products and the year they were released - Bloomberg https://t.co/AxjuARLyjZ
337,Fri Jan 19 17:01:17 +0000 2024,135,12,18725,The massive single stock call positions driving $AAPL $MSFT $NVDA $META $GOOGL expire today.
338,Fri Jan 19 17:13:14 +0000 2024,28,1,7937,"$AAPL 

This does look interesting... https://t.co/VqdGkfbocW"
339,Fri Jan 19 11:00:08 +0000 2024,33,6,8072,"3hours into the survey and the results so far look quite grim for the $AAPL #VisionPro future 🤷🏻‍♂️ 👀 

Maybe Tim Cook-ing should focus less on buybacks and more on R&amp;D to ensure the long term prosperity of its firm….. 🙄 https://t.co/yu7oLYwKzv"
340,Fri Jan 19 19:28:29 +0000 2024,26,4,10212,"$AAPL $SPY $QQQ

This was also traded live and posted yesterday for free ❤️

AAPL - setup update 👀

Not financial advice!

🎯🍌🍌🍌 https://t.co/pZ3hRUgbUr"
341,Fri Jan 19 14:27:34 +0000 2024,9,0,1335,Bear flag rejected. $aapl nice save off the moving averages https://t.co/XRacFnghDt
342,Sat Jan 20 17:37:19 +0000 2024,4,1,929,"Apple $AAPL will release the Vision Pro on 2/2. 🍏

Pre-orders opened yesterday. Price tag $3,499.💰

Will you be buying one? https://t.co/kxqz1Cstfc"
343,Sat Jan 20 13:32:38 +0000 2024,16,4,2754,"Risk Management is a massive detail often overlooked by many new Day Traders. This will tell you where to start!
Fallout Shelter with Pat Mitchell Ep. 11 #RiskManagement 
🧨🧨🧨🧨🧨🧨🧨🧨🧨🧨🧨
$SPY $QQQ $IWM $AMD $AAPL $BA $MU $METE $TWTR $TSLA $GME $AMC $NVDA https://t.co/Hml5HS3vcS"
344,Sat Jan 20 21:12:31 +0000 2024,1318,30,216859,Jony Ive saw this and started shorting $AAPL.
345,Sat Jan 20 23:03:17 +0000 2024,16,4,2890,"$MELI great place whales have increased their weight, the trend is broken, the movement will accelerate! PT yellow boxes!

$AMZN $PLTR $SPCE $SMCI $SOFI $ENPH $TEAM $CFLT $DOCN $PATH $PANW $AAPL $CELH $CVNA $CIFR $SMCI $S $TMDX $MDB $GLBE $QLYS $SNOW $ROKU $SHOP $HUT $RIOT $PLTR… https://t.co/76NrKqXflH"
346,Sat Jan 20 15:11:57 +0000 2024,4,1,549,"Expected Move Levels 1W, 2W, 3W, M, Q, Yr

$TSLA $AMD $NVDA $AAPL https://t.co/IRtiFCQzHN"
347,Sat Jan 20 21:13:19 +0000 2024,6,3,12137,"👀
🌟""ONE REASON"" WHY THE #GOLD PRICE SOON COULD SURGE 64%📈

$TSLA $AAPL $AMZN $NVDA $AMD $MSFT $NFLX $META $GOOG $V $MA $DXY $TLT $GLD $MS $GS $BAC $JPM $SCHW $WFC $BLK $BX $C $HD $JNJ $XOM $PG $RBLX $DPZ $MNST $SNOW $CRWD $ZS $T $HSI $BABA $QQQ $SPY $WMT $COST $KWEB  #Bitcoin https://t.co/cfDguqpWWw"
348,Sat Jan 20 23:30:00 +0000 2024,155,20,26340,"What were the clues for an $AAPL bounce this week?

✅ 200 day SMA support
✅ Volume shelf support
✅ Higher-low double bottom

$BAC analyst upgrade was the icing on the cake. 👌 https://t.co/sZxd6q1n3s"
349,Sat Jan 20 18:30:00 +0000 2024,6,1,379,$AAPL Crossing back over the 50 MA https://t.co/tL8SmX01Bk
350,Sat Jan 20 23:17:22 +0000 2024,537,79,149436,"Here's how the largest stocks performed this past week

Microsoft $MSFT +3.7%🟢
Apple $AAPL +3.2%🟢
Google $GOOGL +3%🟢
Amazon $AMZN +0.1%🟢
Nvidia $NVDA +8.5%🟢
Facebook $META +3.7%🟢
Berkshire $BRK.B +1%🟢
Tesla $TSLA -6.6%🔴
Eli Lilly $LLY -1.1%🔴
Taiwan Semiconductor $TSM…"
351,Sat Jan 20 17:22:03 +0000 2024,89,6,9803,"$AAPL - Closed above the 20 day MA which confirms that it made a daily cycle low on January 5. If the indices top in late January as it currently seems, the next daily cycle is likely to be bearish and Apple will have to defend the October low at 165.67 going into March. https://t.co/bxkJqOIWXi"
352,Sat Jan 20 02:00:48 +0000 2024,16,2,1534,"Congrats @Old_Man_Club on winning the Battle Options Contest this week!!!  Amazing pick with the AAPL calls!

Compete with us for a free month of Stat Trading here: https://t.co/KsCcJcTLyu
&amp; Join the Discord with us here: https://t.co/352LvsUuC1 https://t.co/6qVT1TfhUb"
353,Sat Jan 20 05:51:10 +0000 2024,2,0,247,$AAPL filled the gap. Now what? Are we going to see an analyst downgrade or china restricting something? This is when news comes usually. https://t.co/qYVGKpfva0
354,Sat Jan 20 13:10:11 +0000 2024,3,0,190,Me the next 48hrs $SPY $NVDA $AAPL $AMZN https://t.co/wonVe8UuhX
355,Sat Jan 20 18:54:44 +0000 2024,4,0,430,"Weekly US Markets Most Traded:

  Price:  Var:  Volume:  Cap:  Sector: 
$AMD: $174.23 +18.88% 489M $281B Tech 
$SPY: $482.43 +1.21% 357M $172B ETF
$SOXL: $34.86 +24.06% 346M $12B ETF 
$TQQQ: $54.54 +8.34% 340M $19B ETF
$AAPL: $191.56 +3.03% 260M $2.962T Tech 
$QQQ: $421.18 +2.84%… https://t.co/McbQ7z7o0b"
356,Sat Jan 20 22:58:19 +0000 2024,13,3,2944,"$MDB whales increase their weight, movement accelerates when trend breaks ($456)

$AMZN $PLTR $SPCE $SMCI $SOFI $ENPH $TEAM $CFLT $DOCN $PATH $PANW $AAPL $CELH $CVNA $CIFR $SMCI $S $TMDX $META $GLBE $MELI $QLYS $SNOW $ROKU $SHOP $HUT $RIOT $PLTR $AMD $WULF $RBLX $BTBT $BITF $MSFT… https://t.co/pUS2TjTx9Z"
357,Sat Jan 20 17:34:28 +0000 2024,42,1,7622,"Off to enjoy the weather.

Recent posts:

Daily charts for:
$SPX, $NDX, $TSLA and $IWM

Weekly charts for:
$SPX and $IWM

Special posts for:
$NYSE McClellan Oscillator
$SPX - Presidential cycle returns - 1928-2023

$AAPL and $DJI tomorrow.

No need to update $NVDA and $MSFT,… https://t.co/LJTK0IBhq2"
358,Sat Jan 20 17:31:06 +0000 2024,317,79,41155,"How are the 'Magnificent 7' Tech Stocks doing so far this year?

🟢 Nvidia Is Up +20.1% $NVDA
🟢 Meta Is Up +8.3% $META
🟢 Microsoft Is Up +6% $MSFT
🟢 Alphabet Is Up +5% $GOOGL
🟢 Amazon Is Up +2.2% $AMZN
🔴 Apple Is Down -0.5% $AAPL
🔴 Tesla Is Down -14.6% $TSLA

$SPY https://t.co/E2GlNKDQFl"
359,Sat Jan 20 07:45:19 +0000 2024,43,6,11648,"$AAPL #VisionPro pre-orders Survey - FINAL RESULTS 🔔

80% of the participants (670) said “NO CHANCE ” they will buy the new #Apple gadget…

Well… I believe the image below includes already few factors that influenced the outcome of the survey 🙄 https://t.co/vgTej84EE1"
360,Sun Jan 21 19:59:33 +0000 2024,1243,255,140531,Apple’s $AAPL revenue by segment since 2001 🍏 https://t.co/mJfE8Mc1US
361,Sun Jan 21 19:00:43 +0000 2024,36,6,18980,"$ELF this is what I call a company. It's about to explode. It's an incredible formation. PT yellow boxes!  the whales never leave. They can increase weight with ER

$AMZN $PLTR $SMCI $SOFI $ENPH $TEAM $CFLT $DOCN $PATH $PANW $AAPL $CELH $CVNA $CIFR $SMCI $S $TMDX $MDB $GLBE $MELI… https://t.co/voJLQHfOWr"
362,Sun Jan 21 15:45:46 +0000 2024,2345,334,1324076,"Apple's $AAPL initial inventory for the Vision Pro launch weekend was ~80,000 units

Apple completely sold that out in the first hour of preorders

Apple expects to sell an estimated 300K-400K Vision Pros in 2024 - Bloomberg https://t.co/aayMm10dlU"
363,Sun Jan 21 22:17:14 +0000 2024,69,11,11376,"Sunday Watchlist

$AAPL over 191, 2/2 195C
$AMD over 176, 180C
$CRWD over 290, 295C
$META over 382.50, 390C
$MSFT over 400, 405C
$TSLA under 207.56, 200P. can work for ER lotto as well. 

already have $AAPL 192.50C swing active up 60%. $MSFT over 400 will be a big move. will… https://t.co/NqedSyPcOS"
364,Sun Jan 21 22:06:29 +0000 2024,26,3,4535,"How it started.     How it's going.
Ok to be wrong. Not ok to stay wrong.
$AAPL https://t.co/xQrQltpGnr"
365,Sun Jan 21 15:59:45 +0000 2024,45,12,6795,"$AAPL - Weekly Chart:

ℹ️Last Sunday's call pointed out the relevance of the 40MA+20MA as support levels while anticipating a potential decline given the exhaustion seen on the daily chart.

🎯Price declined as expected keeping the 40MA+20MA as support levels, and bounced in… https://t.co/gjDjJUGxEc"
366,Sun Jan 21 17:25:08 +0000 2024,3,1,114,"model is calling for a relief rally in $TSLA at the blue vertical line (Monday), lets see what happens 👀

$SPY $SPX $QQQ $VIX $NVDA $AAPL https://t.co/yckHaX3BvY"
367,Sun Jan 21 15:56:27 +0000 2024,5,0,109,I dive into Apple and Meta $aapl $meta https://t.co/cuqtw5B7Q1
368,Sun Jan 21 18:07:05 +0000 2024,59,7,18537,$AAPL otm $250 calls…who knew 💎🚀 but every fuKn dip. 🍏 is king 👑 $QQQ best to buy for ROI https://t.co/lXX5RS7EGn
369,Sun Jan 21 19:11:56 +0000 2024,1222,281,242173,"Last 10 Years...
NVIDIA $NVDA: +15,605%
Bitcoin $BTC: +4,637%
$AMD: +4,521%
Tesla $TSLA: +2,002%
Microsoft $MSFT: +1,177%
Apple $AAPL: +979%
Netflix $NFLX: +793%
Amazon $AMZN: +680%
Facebook $META: +562%
Google $GOOGL: +426%
S&amp;P 500 $SPY: +216%
Gold $GLD: +62%
US CPI: +32%"
370,Sun Jan 21 17:24:45 +0000 2024,153,25,16235,Apple completely sold out its Vision Goggles inventory in the first hour of preorders $AAPL
371,Sun Jan 21 19:08:44 +0000 2024,11,3,3171,"$CROX my slippers :) a very good descending triangle. with the breakout, it goes above $118 then whales come in and the bull market starts

$AMZN $PLTR $SMCI $SOFI $ENPH $TEAM $CFLT $DOCN $PATH $PANW $AAPL $CELH $CVNA $CIFR $SMCI $S $TMDX $MDB $GLBE $MELI $QLYS $SNOW $ROKU $SHOP… https://t.co/C9pLgdPn1y"
372,Sun Jan 21 16:45:59 +0000 2024,442,30,190737,"$AAPL

Apple Vision Pro - $3,499

If you wear glasses - $149

Travel case - $199

Some 3rd party screen protector - $89

Separate backup battery pack - $199

Obviously insurance - $175-$349/yr

Bands/cushions for comfort - $29-$99

Then pay sales taxes on all of the above -…"
373,Sun Jan 21 14:38:08 +0000 2024,192,24,25621,"💰 Dividend Stocks💰 

$WMT Walmart ~ 1.40% yield
$CVX Chevron ~ 4.25% yield
$ENB Enbridge ~ 7.57% yield
$PEP PepsiCo ~ 3.05% yield
$AAPL Apple ~ 0.50% yield
$FDX FedEx ~ 2.04% yield
$TGT Target ~ 3.19% yield
$MMM 3M ~ 5.57% yield
$MO Altria ~ 9.72% yield
$NKE Nike ~ 1.45% yield…"
374,Sun Jan 21 14:38:38 +0000 2024,3,2,582,"Biggest World market cap gains and losses week 3:

Losses:                    Gains:
1.  #Aramco (61)   1. $NVDA 118
2. $TSLA (21)        2. $AAPL 87
3. $TCEHY (20)   3. $MSFT 76
4. $UNH (17)        4. $AVGO 49
5. $HDB (16)        5. $GOOG 47
6. $LLY (13)          6. $AMD 45 https://t.co/WZTJIFhjyO"
375,Sun Jan 21 18:47:20 +0000 2024,12,3,4423,"$CRSP strong. made flag. first pt yellow box

$AMZN $PLTR $SMCI $SOFI $ENPH $TEAM $CFLT $DOCN $PATH $PANW $AAPL $CELH $CVNA $CIFR $SMCI $S $TMDX $MDB $GLBE $MELI $QLYS $SNOW $ROKU $SHOP $HUT $RIOT $PLTR $AMD $WULF $RBLX $BTBT $BITF $MSFT $HIVE $S $CLSK $RKLB $IREN $ADOBE $CIFR… https://t.co/cjAeJ14Nsa"
376,Sun Jan 21 23:32:00 +0000 2024,84,6,8380,"$AAPL Weekly🍎📱

-Support Trendline fully formed (3 taps)
-Bounce occurred on volume shelf
-Bulls are currently in control of the volume

I'm bullish on this. I think it is headed to new highs https://t.co/0iPUB6PNqq"
377,Sun Jan 21 14:30:00 +0000 2024,5,1,302,Apple is tapping into new markets $AAPL https://t.co/nbsbGZeLew
378,Mon Jan 22 14:49:16 +0000 2024,584,83,60984,Apple $AAPL is back over a $3 Trillion market cap 🍏 https://t.co/I0GuRj4z6W
379,Mon Jan 22 16:57:37 +0000 2024,254,48,35614,Apple $AAPL is spending a lot of money on Research and Development 👀 https://t.co/zk8REpdFeY
380,Mon Jan 22 20:49:58 +0000 2024,39,9,5140,"The Magnificent 7

$NVDA $MSFT $META $AAPL $GOOGL $AMZN $TSLA https://t.co/NcDP23GkEU"
381,Mon Jan 22 17:33:13 +0000 2024,13,0,1435,"First trades of the week, GREEN 🌱

$QQQ $SPY $SPX $AAPL https://t.co/0isrqKH5om"
382,Mon Jan 22 22:44:26 +0000 2024,20,0,1703,"I had a slower, but still solid week last week.  After a much needed conversation with a trader I have immense respect for, I came into today ready to put my foot back on the gas.

Killer day on $AAPL and $IWM during the morning session. I let stops take me out and saw runners… https://t.co/Xlyx9nPzqG"
383,Mon Jan 22 14:45:31 +0000 2024,14,1,1641,"$AAPL 

IT’s GETTING NASTY! https://t.co/mlPXvGUbvU"
384,Mon Jan 22 20:54:23 +0000 2024,12,0,2511,"Haters gonna say it’s AI generated 

$AAPL https://t.co/ZkUjECkIjE"
385,Mon Jan 22 00:45:31 +0000 2024,6,1,473,"$AAPL Expected Move Levels (Up/Down) 
5/30/90 days https://t.co/lJf1IW29Kx"
386,Mon Jan 22 17:30:01 +0000 2024,7,2,10484,"I  REPEAT🔊
 #GOLD Is JUST STARTING IT’S MOVE📈 this is NOTHING compared to what Is coming...

$QQQ $SPY $TSLA $AAPL $AMZN $NVDA $AMD $MSFT $NFLX $META $GOOG $V $MA $DXY $TLT $JNJ $XOM $PG $RBLX $DPZ $MNST $SNOW $CRWD $ZS $PLTR $T $MS $GS $BAC $JPM $SCHW $WFC $LMT $CRM $COIN $HSI https://t.co/1fsXG9919W"
387,Mon Jan 22 22:46:28 +0000 2024,26,9,1447,"🚨BOUNCE ON IT!🚨 E15 S2

Friday's VAH was the perfect bounce but vwap today was too much for buyers!

The daily candle looks like shit, let that give you a bias? then you aren’t paying attention!

PMI, GDP and CPI all to come! Let’s plan for it!
$SPY $SPX $ES $MES $NQ $QQQ $AAPL https://t.co/nJaCNqSbqj"
388,Mon Jan 22 13:35:13 +0000 2024,234,57,70756,"Updated 2024 Comp Sheet for Market Bellwethers 👇

Tier 1⃣ | $META, $UBER, $NVDA, $AVGO

Tier 2⃣ | $ADYEY, $TSLA, $AMD, $MSFT

Tier 3⃣ | $NKE, $IBM, $MCD, $PYPL, $DIS, $ORCL, $V, $CRM, $AMZN, $GOOGL, $SQ

Tier 4⃣ | $WMT, $COST, $AAPL, $ADBE, $MA, $NFLX, $INTU, $LULU https://t.co/kgJqPmmxKB"
389,Mon Jan 22 21:36:29 +0000 2024,4,0,932,"Prime Playbook STACK doesn't miss!!

Last night's issue was LOADED with 7 charts and numerous trade ideas!

ALWAYS BANGERS

Link in bio - what are you waiting for?? Another red day... 🤔

$SPX $SPY $QQQ $TSLA $NVDA $AAPL $GME $PLTR $AMC $MRNA $DWAC https://t.co/RGx0QuJWoo"
390,Mon Jan 22 20:06:29 +0000 2024,11,5,1868,$AAPL Revenue by Segment https://t.co/XagNweqWT7
391,Mon Jan 22 13:26:33 +0000 2024,409,22,68444,"$NVDA is now worth half of $AAPL.

Apple makes about 6 times more money every year than $NVDA. 

Very soon the market will be flooded with such chips that can do what Nvidia can. MOAT is low. 

Investors are paying a lot at 600! 

I like it more at 420."
392,Mon Jan 22 03:42:38 +0000 2024,553,69,197863,"Apple $AAPL Insider Ming-Chi Kuo just said he estimates Apple sold between 160,000 to 180,000 Vision Pros during the weekend"
393,Mon Jan 22 13:26:41 +0000 2024,6,4,4252,Largest increases in stock option open interest $AAPL $MPW $GOOGL $CVNA $TSLA $AMD https://t.co/2u4UvrBiFQ
394,Mon Jan 22 13:58:23 +0000 2024,11,1,1250,"Rivian new hire is from Apple.

$rivn $tsla $ev $aapl https://t.co/QbzgZphwtu"
395,Mon Jan 22 17:03:27 +0000 2024,42,3,4338,So True $AAPL https://t.co/haR3nfUKPt
396,Tue Jan 23 19:40:46 +0000 2024,159,4,14882,@SawyerMerritt The $AAPL car: https://t.co/YGVUVNx4gQ
397,Tue Jan 23 19:15:01 +0000 2024,23,5,2109,$AAPL I'm a bit shocked by Apple's downgrade target to now have level 2 autonomous driving in 2028.  Why wouldn't they just licence FSD from $TSLA at that time? https://t.co/VkuTg1rtYg
398,Tue Jan 23 18:46:02 +0000 2024,1357,219,341604,"JUST IN:

APPLE NOW PLANS CAR FOR 2028 WITH LESS AMBITIOUS AUTONOMY GOALS

Apple $AAPL reportedly now plans to launch its Apple Car in 2028 at the earliest back from 2026 and will now use a Level 2+ autonomous system down from its previously planned Level 4 - Bloomberg https://t.co/rpLiSTI9Bn"
399,Tue Jan 23 23:33:21 +0000 2024,15,0,3357,$AAPL This looks like a killer app for Apple Vision Pro. F1 would never be the same. Wow. https://t.co/zhIUUnDHzJ
400,Tue Jan 23 22:03:09 +0000 2024,164,14,36194,"Apple announced today that they're working on an electric vehicle due to be released in 2028. 

I can't believe I'm saying this, but because of how integrated I am in the $AAPL ecosystem, I might pick this over a Tesla... 

Do you think the Apple car is a real threat to $TSLA? https://t.co/EA4iW3lRe9"
401,Tue Jan 23 22:53:33 +0000 2024,33,4,5491,Another one 🔮 $AAPL https://t.co/GXIdHPkik0
402,Tue Jan 23 20:29:11 +0000 2024,52,7,17407,$AAPL (4h) At uptrend line backtest. https://t.co/vMJQmDXY81
403,Tue Jan 23 19:08:45 +0000 2024,106,20,30510,"🚨 Apple To Launch Self-Driving Electric Car 2028

Elon says NVIDIA can't keep up with his #GPU demands for Tesla.  I wonder where Apple is going to get all their GPUs to to power their autonomous cars? $RENDER $NVDA $TSLA $AAPL #AI https://t.co/xBvtbW1S3y"
404,Tue Jan 23 23:32:07 +0000 2024,201,23,11568,"Apple says they’re releasing a car. 

Where do I wire the money? $AAPL"
405,Tue Jan 23 00:28:03 +0000 2024,20,1,2674,"$AAPL harmonic to scene of the breakdown. Needs to hold 1.618 to stay bullish, $192.5. https://t.co/amVht1EYTH"
406,Tue Jan 23 21:30:12 +0000 2024,37,4,7476,"Todays Trades 🐼

$AAPL 197.5c still active. Currently down -34%.

$VZ 42c hit +30% (0.53 to 0.69)

$SNOW 205c hit +20% (6.35 to 7.60)

$NVDA 610c entered yesterday stopped out for a loss. https://t.co/0rItBH70g9"
407,Tue Jan 23 18:16:21 +0000 2024,10,0,743,Jumped back into #AAPL. Took more profits with $195C. Letting the 197.5 go until tomorrow unless I see nice profit taking #OptionsTrading #StockMarket https://t.co/VcvgjTG2ye
408,Tue Jan 23 20:00:21 +0000 2024,11,0,341,$AAPL stonk is a fucking joke. This will end poorly. https://t.co/HPhbokMLHp
409,Tue Jan 23 17:41:23 +0000 2024,14,2,3162,King $AAPL. Lifting off 3yr support after a shakeout in September. https://t.co/oHytMW77VL
410,Tue Jan 23 19:35:44 +0000 2024,11,0,793,"$AAPL $180 to $195 in 5 sessions 😅

Who would have thought we are in infinite loop 🔁 of
$172 to $200
$167 to $200
$180 to $200

So even if you drop $AAPL to $156-$142-$133-$120-$90 PT will still be $200 😜 https://t.co/9x2iMPHez9"
411,Tue Jan 23 20:03:31 +0000 2024,71,13,4752,"One great reason for a potential partnership
between $LCID &amp; $AAPL

Shared brand values: Both #Apple and #Lucid are known for their focus on luxury, design, and innovative technology. This overlap in brand values could make them a good fit for a collaboration. https://t.co/XKF5hUHiQ6"
412,Tue Jan 23 23:13:56 +0000 2024,71,5,14496,"Imagine if a partnership occurred between Lucid and Apple? The price of $lcid shares will reach $200 directly.. Why don't you talk to Apple? Do it @PIF_en
$aapl"
413,Tue Jan 23 19:54:26 +0000 2024,84,4,41271,"**BREAKING** 

$AAPL set to ship its first EV by 2028."
414,Wed Jan 24 12:48:45 +0000 2024,4,0,277,Sell side analysts when $aapl receives one downgrade https://t.co/fqEfbID9CJ
415,Wed Jan 24 23:12:27 +0000 2024,17,4,10906,"Day 1 of ZEN TEMPLE with my Snipers ⛩🍵💰 

Doors open to public this Friday 

#ES_F #NQ_F $ES $NQ $SPY $SPX $QQQ $TSLA $AAPL $NVDA $AMD https://t.co/ZFEYnaM9A3"
416,Wed Jan 24 08:31:03 +0000 2024,186,19,21745,"MAGNIFICENT 7.....2024 Year to Date

NVDA +24..3%
META +11.24%
MSFT +7.56%
GOOGL +6.42%
AAPL +5.14%
AMZN +4.06%
TSLA -15.81%

If TSLA cannot rebound after this earnings release later today, time to drop it out and call it the SUPER SIX https://t.co/nWVt6PutaU"
417,Wed Jan 24 15:27:51 +0000 2024,570,43,134837,"Out of alllllllll the Magnificent 7’s, 

$TSLA is by far the worst performing one.

$NVDA +29% ytd

$META +14% ytd

$MSFT +9% ytd

$GOOG +8% ytd

$AAPL +6% ytd

$AMZN +5% ytd

$TLSA -16% ytd

You know what to do…"
418,Wed Jan 24 16:54:23 +0000 2024,84,18,32660,"$IGPK This is pretty sick! The merging company Jun Fenghuang also has their own smartphones!!

They sell them for around $3,899 Yuan which is approx $550 USD

Jun Fenghuang (君凤凰) phones actually look pretty good, see the video!

$IGPK $XIACY $LNVGY $TCLHF $AAPL $NOK $MSI https://t.co/3pqsHmizku"
419,Wed Jan 24 23:44:11 +0000 2024,31,7,1004,"🚨VIVA LA RESISTANCE!🚨 E17 S2

Today's action brought wonderful volatility! The morning rally gave us two A+ entries.

But the pm resistance time &amp; time again confirmed the downtrend! Nice!

The way of the walnut wins again, lets keep planning!

$SPY $SPX $ES $MES $NQ $QQQ $AAPL https://t.co/mLr6EMKCgj"
420,Wed Jan 24 16:13:59 +0000 2024,5,0,339,"Who uses a Mac?
$AAPL https://t.co/zd6zTURzQv"
421,Wed Jan 24 14:37:59 +0000 2024,9,3,1784,"ConvexTip:

On the flow module you can see the live breakdown by volume of calls &amp; puts, buys &amp; sells, and order them by volume of call buys:

Top non-index volume of call buys right now:
$TSLA
$NFLX
$FXI
$AMD
$AAPL
$AMZN
$NVDA
$ASHR
$BABA
$T

Full command below 👇 https://t.co/SwUdfl83aT"
422,Wed Jan 24 23:29:22 +0000 2024,8,1,1431,"ZEN testimonial 1/XXX 🍵💰😭

Running the temple with my bro @HookdonPA 🧙

#ES_F #NQ_F $ES $NQ $SPY $SPX $QQQ $TSLA $AAPL $NVDA $AMD https://t.co/UzzcxDVLs1"
423,Wed Jan 24 14:13:01 +0000 2024,61,13,55893,"Excluding the Magnificent 7, Hedge Fund Long/Short exposure to Tech is currently at 4 year lows (in the 8th percentile since 2020).

$SPY $QQQ $AAPL $MSFT $NVDA $TSLA $META $AMZN $GOOGL https://t.co/RyvmscWOyL"
424,Wed Jan 24 16:05:33 +0000 2024,9,0,2058,"Honeymoon in paradise continues.

God I love this country 🇨🇴🥰

#ES_F #NQ_F $ES $NQ $SPY $SPX $QQQ $TSLA $AAPL $MSFT $NVDA $AMD https://t.co/jyx5eUVd96"
425,Wed Jan 24 21:57:53 +0000 2024,10,0,1198,$AAPL the weekly 20 retest after a bear market typically leads to big gains https://t.co/mEdDGiGhvP
426,Wed Jan 24 20:32:44 +0000 2024,5,1,1069,$AAPL Update https://t.co/PDJPVA9GRt
427,Wed Jan 24 22:58:07 +0000 2024,999,440,983203,"#earnings for the week of January 29, 2024

https://t.co/lObOE0dgsr

$AMD $MSFT $AMZN $AAPL $META $SOFI $GOOGL $SMCI $BA $PFE $XOM $QCOM $CLF $CVX $MO $GM $RCL $SBUX $UPS $NVO $PTON $BMY $NUE $ABBV $CTVA $TEAM $JBLU $AOS $ALGN $PSX $EPD $MPC $SWKS $JNPR $MRK $MSCI $MTCH $LC $WOLF… https://t.co/vEKJymGztX"
428,Wed Jan 24 22:27:28 +0000 2024,6,0,905,"Scalp idea for $tsla 

(first let him vanish either side, then wait for reacceptance in the range and then buy/sell) 💋

#tsla #nfty #shares #trade #aapl #sharemarket https://t.co/scBcKAdF3G"
429,Wed Jan 24 22:15:55 +0000 2024,20,0,1742,"Enovix batteries thrive MOST by comparison the smaller the battery is.

$AAPL Vision Pro and $META Quest, the future of computing, deserve the best battery possible- an $ENVX battery🔋

You should both give @rajtalluri a call @tim_cook @finkd. https://t.co/7DWo9lHCCc"
430,Wed Jan 24 13:18:06 +0000 2024,3,2,3397,Decreases in stock option open interest $NKLA $AMC $AAL $HPQ $AAPL $PLTR $COIN $U $MU https://t.co/IMMVvChR2h
431,Wed Jan 24 15:21:39 +0000 2024,25,2,8052,"$AAPL 

Bit of a laggard but starting to break... https://t.co/bQlJqIUrJ4"
432,Thu Jan 25 22:09:23 +0000 2024,128,22,6993,"🚨BREAKING Apple Immersive Video, a remarkable new entertainment format developed by Apple featuring 180 degree 3D 8K recording made with Spatial Audio!

Spatial 3D 8K videos require a lot of #GPU power that the $RENDER network can provide!

$RNDR 🤝 $AAPL https://t.co/MP4RtTPszP"
433,Thu Jan 25 19:31:35 +0000 2024,741,43,97025,"What has happened to $tsla will happen to $nvda and $aapl too, sooner or later 

Musk is an honest CEO whereas Huang is a pumper. 

Big difference. 

But chicken will come home."
434,Thu Jan 25 03:59:33 +0000 2024,29,3,3302,"💰1/25 Watchlist💰

$AAPL
1/26 197.5 Call over 195.66
1/26 192.5 Put under 194.34

$PYPL
1/26 66 Call over 64.00
1/26 62 Put under 62.97

$AI
1/26 27 Call over 26.33
1/26 25 Put under 25.44

♥&amp;♻ For More Alerts"
435,Thu Jan 25 18:00:48 +0000 2024,32,4,4921,"$MAGS - Largest trade since inception.

This ticker is thin, so I'm not interested in trading it directly.  But as a directional proxy for the mag 7, it's a meaningful signal.  

Exactly 120K shares @ $34.89.

$AAPL, $MSFT, $NVDA, $NFLX, $AMZN, $META, $GOOG https://t.co/HDgqKUvKfg"
436,Thu Jan 25 20:50:30 +0000 2024,10,0,589,"$TSLA is down 12% today. I think it will be down more in the coming weeks. I am planning to buy the dip. My avg. cost is $177. Fear is nothing new for $TSLA stock.  ""Be greedy when others are fearful"". 
It worked for me in 2018 for $AAPL stock when it dropped a lot to $40 (split… https://t.co/G83bXCutYH"
437,Thu Jan 25 22:39:26 +0000 2024,44,5,10020,"I recently added a new tool to the @LangChainAI Community repo.

The tool lets your agent get the latest stock price from @polygon_io.

Using the PolygonLastQuote tool, your agent can now answer questions like:

""What is the latest stock price for AAPL, MSFT, and AMZN?""

I've… https://t.co/l2KDFX0ll7"
438,Thu Jan 25 21:33:57 +0000 2024,47,8,5739,"$IVW - Growth stocks.  Largest trade since inception.  Top holdings include $MSFT, $AAPL, $AMZN, $NVDA.  All the usual suspects.  

8.9M shares.
$700M
150x avg size.

Previous #1 came at the July high.

https://t.co/6htjntJORg https://t.co/lpryfKuuSO"
439,Thu Jan 25 21:02:41 +0000 2024,18,2,5930,"Todays Trades 🐼

$AAL 15c hit +117% (0.30 to 0.65)

$AAL Roll Up 15.5c hit +20% so far (0.30 to 0.36)

$AAPL 192.5p hit +130% (0.30 to 0.69)

Just mentioned $AAPL trade plan in our commentary as I didn't have time to draft up the alert quick enough.

Have a great rest of the day… https://t.co/sYZC2KUeaA"
